,Formation,1,2,3,4,5,6,7,8,9,10,11
4804,433,"[572.25, 478.25]","[432.25, 413.0]","[652.75, 341.0]","[547.75, 319.0]","[816.25, 245.25]","[417.25, 246.0]","[519.0, 231.0]","[566.5, 190.5]","[647.75, 146.25]","[430.0, 87.75]","[572.25, 24.0]"
4805,433,"[582.0, 476.25]","[431.0, 421.0]","[656.0, 337.5]","[542.5, 316.75]","[815.0, 247.0]","[413.75, 242.25]","[503.5, 224.25]","[564.75, 191.75]","[652.25, 142.75]","[429.25, 79.0]","[581.0, 23.5]"
4806,433,"[602.75, 470.0]","[427.0, 430.75]","[658.75, 333.25]","[533.0, 315.5]","[816.0, 244.25]","[407.0, 236.25]","[484.25, 229.0]","[549.5, 202.25]","[654.5, 141.75]","[427.25, 60.0]","[604.0, 24.25]"
4807,433,"[612.0, 467.5]","[427.0, 430.25]","[659.25, 330.0]","[533.25, 315.25]","[816.0, 244.75]","[478.5, 235.75]","[407.25, 235.5]","[537.5, 216.25]","[657.25, 138.75]","[426.5, 51.5]","[613.25, 24.75]"
4808,433,"[620.5, 465.75]","[407.75, 444.0]","[649.75, 331.75]","[515.5, 320.25]","[814.75, 249.75]","[405.5, 232.25]","[439.0, 207.5]","[534.75, 204.0]","[649.0, 140.5]","[409.0, 41.5]","[615.0, 24.5]"
4809,433,"[610.0, 465.5]","[395.75, 445.75]","[638.5, 329.0]","[503.0, 318.75]","[804.75, 250.25]","[402.0, 238.0]","[530.5, 194.5]","[410.25, 194.75]","[638.25, 138.75]","[403.5, 49.25]","[604.0, 24.0]"
4810,433,"[599.25, 464.25]","[384.5, 443.5]","[627.25, 325.5]","[491.0, 316.75]","[781.0, 250.5]","[387.25, 236.0]","[524.0, 187.25]","[382.75, 173.75]","[627.5, 136.75]","[389.5, 52.75]","[592.75, 25.0]"
4811,433,"[538.25, 451.25]","[326.0, 426.0]","[560.5, 316.5]","[435.25, 308.5]","[757.75, 250.25]","[352.25, 228.25]","[352.0, 223.5]","[467.75, 159.25]","[562.75, 129.0]","[331.75, 46.25]","[524.0, 24.75]"
4812,433,"[482.25, 457.5]","[296.25, 414.25]","[511.0, 326.75]","[401.25, 303.25]","[760.5, 250.5]","[345.5, 248.25]","[421.75, 177.25]","[511.25, 138.5]","[326.0, 137.25]","[315.5, 34.5]","[474.75, 24.75]"
4813,433,"[405.75, 448.0]","[330.25, 386.75]","[494.25, 362.75]","[376.5, 329.75]","[362.0, 265.25]","[365.25, 268.0]","[762.25, 251.0]","[405.75, 232.75]","[505.0, 176.75]","[403.5, 41.75]","[303.75, 41.0]"
4814,433,"[390.0, 455.5]","[324.75, 402.75]","[491.75, 359.5]","[374.0, 333.25]","[380.75, 270.25]","[384.5, 272.75]","[764.0, 250.5]","[420.5, 244.0]","[498.0, 172.5]","[401.5, 37.25]","[301.75, 37.25]"
4815,433,"[377.5, 463.5]","[317.0, 422.5]","[492.0, 360.25]","[392.5, 268.0]","[395.5, 267.5]","[771.75, 250.75]","[330.75, 251.25]","[421.5, 241.0]","[496.5, 170.75]","[301.75, 37.25]","[396.25, 35.75]"
4816,433,"[373.75, 469.25]","[308.75, 439.25]","[495.0, 358.75]","[340.5, 330.25]","[406.0, 275.75]","[771.75, 250.75]","[324.75, 232.75]","[419.25, 226.5]","[498.0, 171.0]","[302.0, 37.75]","[388.75, 34.25]"
4817,433,"[373.25, 470.0]","[301.75, 451.75]","[488.75, 359.25]","[311.25, 331.5]","[407.5, 284.0]","[772.0, 253.75]","[321.75, 224.5]","[420.75, 210.25]","[505.0, 170.25]","[298.75, 37.0]","[387.5, 34.0]"
4818,433,"[252.25, 457.5]","[399.25, 449.25]","[298.25, 366.5]","[471.25, 355.5]","[294.75, 291.75]","[295.25, 305.75]","[746.75, 251.5]","[454.25, 228.5]","[524.0, 184.5]","[287.75, 70.75]","[394.75, 58.25]"
4819,433,"[387.0, 457.25]","[240.5, 452.75]","[294.5, 360.75]","[466.75, 359.75]","[302.0, 305.0]","[256.25, 280.0]","[742.0, 250.75]","[442.25, 234.5]","[503.5, 181.75]","[282.25, 76.0]","[385.25, 53.0]"
4820,433,"[317.25, 477.5]","[234.0, 429.25]","[410.75, 389.25]","[266.0, 331.25]","[282.25, 280.25]","[280.5, 284.25]","[742.0, 250.75]","[392.75, 229.75]","[428.0, 183.0]","[255.5, 104.25]","[358.0, 54.5]"
4821,433,"[265.75, 482.5]","[213.25, 441.25]","[414.0, 369.5]","[219.25, 327.25]","[119.5, 268.75]","[735.0, 250.75]","[255.5, 250.0]","[375.0, 237.25]","[420.5, 182.75]","[232.75, 118.25]","[310.75, 47.75]"
4822,433,"[274.0, 461.75]","[189.75, 445.0]","[399.0, 306.25]","[178.0, 268.5]","[718.25, 251.25]","[332.25, 231.0]","[182.25, 194.5]","[180.25, 192.5]","[415.5, 156.25]","[142.0, 120.0]","[231.5, 29.5]"
4823,433,"[281.0, 443.0]","[172.0, 436.5]","[392.75, 275.25]","[172.5, 261.25]","[704.75, 250.75]","[291.0, 222.0]","[144.75, 180.75]","[145.25, 181.25]","[414.5, 136.75]","[86.75, 106.0]","[204.75, 30.25]"
4824,433,"[283.25, 434.25]","[164.25, 430.75]","[114.0, 307.25]","[159.0, 273.25]","[387.75, 265.0]","[704.75, 250.75]","[270.75, 213.75]","[148.5, 180.25]","[414.25, 135.0]","[92.5, 106.5]","[203.75, 31.75]"
4825,433,"[287.0, 426.75]","[155.25, 419.5]","[111.75, 318.5]","[141.5, 272.5]","[379.75, 256.5]","[706.25, 251.0]","[267.5, 206.5]","[161.75, 178.0]","[414.25, 135.0]","[105.0, 106.25]","[203.75, 32.0]"
4826,433,"[291.0, 422.25]","[149.75, 412.25]","[122.75, 334.75]","[138.75, 273.75]","[379.75, 265.0]","[715.75, 250.75]","[262.5, 198.5]","[174.25, 176.75]","[414.25, 135.0]","[112.25, 95.75]","[194.0, 34.75]"
4827,433,"[284.25, 424.0]","[144.25, 402.75]","[163.0, 326.75]","[384.0, 315.0]","[192.5, 286.0]","[729.0, 251.25]","[235.0, 230.0]","[172.5, 198.25]","[414.25, 135.0]","[147.5, 81.75]","[118.0, 59.5]"
4828,433,"[240.75, 466.0]","[145.75, 423.75]","[177.25, 366.5]","[159.5, 315.25]","[159.5, 318.0]","[381.5, 301.25]","[704.5, 250.25]","[144.75, 242.25]","[267.5, 240.0]","[407.25, 159.75]","[142.5, 68.5]"
4829,433,"[249.5, 457.5]","[119.25, 399.0]","[64.5, 342.0]","[61.25, 340.5]","[194.5, 327.75]","[352.25, 266.5]","[698.25, 251.0]","[273.0, 233.0]","[416.25, 195.75]","[144.25, 88.25]","[181.75, 90.0]"
4830,433,"[228.5, 449.0]","[89.5, 299.5]","[9.5, 286.25]","[350.25, 273.0]","[137.5, 268.75]","[698.25, 251.0]","[272.75, 234.25]","[405.75, 232.0]","[47.25, 221.5]","[172.5, 163.5]","[208.0, 97.5]"
4831,433,"[518.5, 348.5]","[433.0, 349.25]","[600.5, 339.0]","[521.25, 285.75]","[599.5, 280.25]","[814.5, 251.0]","[600.5, 223.25]","[522.0, 216.5]","[605.75, 162.5]","[433.5, 152.75]","[519.5, 148.0]"
4832,433,"[518.75, 349.0]","[433.25, 349.25]","[600.5, 339.25]","[522.0, 286.0]","[599.25, 280.5]","[814.25, 250.75]","[601.25, 222.5]","[521.75, 216.5]","[604.75, 162.5]","[433.25, 153.0]","[520.0, 147.25]"
4833,433,"[433.25, 349.75]","[517.75, 347.75]","[600.25, 338.5]","[522.25, 287.25]","[600.25, 281.25]","[814.5, 250.75]","[600.25, 223.0]","[521.0, 216.0]","[604.25, 162.75]","[433.25, 152.5]","[519.25, 147.25]"
4834,433,"[432.5, 350.25]","[518.0, 348.0]","[602.0, 338.5]","[522.25, 287.75]","[601.75, 280.75]","[814.75, 250.5]","[600.5, 223.0]","[520.0, 215.5]","[605.5, 164.75]","[433.25, 152.75]","[521.0, 147.0]"
4835,433,"[432.0, 350.5]","[519.0, 348.25]","[601.0, 339.5]","[520.5, 288.0]","[603.25, 279.25]","[815.5, 250.5]","[601.0, 221.25]","[519.0, 214.5]","[605.0, 165.0]","[432.5, 152.0]","[523.5, 144.75]"
4836,433,"[433.5, 350.25]","[519.75, 347.75]","[600.25, 339.75]","[519.75, 288.0]","[604.0, 280.5]","[816.0, 250.75]","[601.5, 221.0]","[517.5, 214.0]","[605.25, 164.5]","[432.25, 153.25]","[524.75, 142.25]"
4837,433,"[518.75, 351.0]","[432.75, 342.25]","[594.25, 342.0]","[510.75, 284.25]","[599.5, 279.0]","[796.0, 251.25]","[597.0, 223.5]","[511.5, 214.75]","[600.5, 163.0]","[422.5, 155.0]","[522.75, 137.75]"
4838,433,"[513.25, 359.0]","[589.0, 344.5]","[426.0, 325.25]","[592.75, 279.0]","[494.5, 277.25]","[767.5, 250.75]","[592.0, 226.5]","[505.0, 216.5]","[593.0, 162.0]","[406.25, 155.75]","[520.0, 134.5]"
4839,433,"[495.5, 369.0]","[584.75, 348.5]","[407.5, 316.75]","[590.0, 284.5]","[479.75, 280.0]","[744.0, 251.0]","[587.75, 232.75]","[497.5, 223.25]","[588.5, 166.0]","[394.25, 159.5]","[513.0, 133.75]"
4840,433,"[478.5, 379.25]","[579.5, 352.25]","[387.25, 306.75]","[584.25, 288.5]","[474.5, 287.0]","[742.0, 250.75]","[583.75, 236.5]","[484.25, 235.0]","[583.0, 169.25]","[390.25, 166.25]","[500.0, 135.5]"
4841,433,"[471.25, 385.25]","[573.5, 354.75]","[468.25, 291.0]","[577.75, 290.0]","[373.75, 289.0]","[754.5, 250.75]","[480.5, 248.25]","[577.0, 238.5]","[382.0, 173.75]","[575.75, 170.5]","[488.75, 127.75]"
4842,433,"[470.5, 390.25]","[567.25, 357.75]","[462.75, 294.0]","[571.75, 287.5]","[391.75, 277.5]","[484.75, 254.25]","[772.0, 251.0]","[571.75, 239.25]","[385.75, 176.0]","[569.75, 170.25]","[484.25, 123.25]"
4843,433,"[476.0, 393.75]","[560.75, 359.25]","[461.75, 285.0]","[569.0, 283.75]","[402.0, 274.5]","[490.25, 250.5]","[780.0, 250.0]","[568.25, 233.75]","[406.0, 171.0]","[564.0, 166.25]","[481.0, 117.25]"
4844,433,"[478.5, 389.5]","[553.75, 360.5]","[568.25, 275.0]","[398.0, 274.25]","[462.5, 263.5]","[781.0, 246.5]","[492.5, 242.75]","[567.0, 226.0]","[433.5, 162.25]","[559.75, 161.75]","[479.75, 111.25]"
4845,433,"[479.75, 383.0]","[546.25, 358.25]","[392.75, 272.25]","[567.75, 260.75]","[463.0, 248.75]","[794.0, 243.75]","[495.5, 224.5]","[568.25, 211.5]","[560.5, 152.75]","[463.75, 153.0]","[486.0, 104.25]"
4846,433,"[482.25, 378.25]","[544.5, 354.75]","[389.0, 267.25]","[467.25, 244.5]","[568.5, 242.75]","[784.25, 239.75]","[499.75, 199.75]","[568.25, 196.0]","[489.25, 147.0]","[556.75, 141.25]","[493.75, 99.25]"
4847,433,"[484.0, 372.0]","[546.5, 351.75]","[382.75, 263.25]","[791.25, 239.5]","[469.25, 238.25]","[568.25, 230.75]","[568.0, 193.25]","[496.75, 177.25]","[509.5, 142.5]","[548.75, 131.25]","[493.0, 93.5]"
4848,433,"[564.5, 355.5]","[480.75, 338.25]","[772.0, 250.75]","[381.0, 236.0]","[566.5, 234.0]","[468.75, 229.5]","[566.25, 196.25]","[479.25, 185.0]","[440.75, 181.75]","[545.0, 91.0]","[497.5, 76.5]"
4849,433,"[564.75, 361.75]","[486.0, 346.25]","[780.0, 250.25]","[469.75, 248.25]","[566.75, 246.75]","[375.25, 235.25]","[477.5, 206.25]","[441.75, 204.25]","[566.5, 203.75]","[549.5, 98.0]","[502.75, 80.25]"
4850,433,"[564.5, 368.0]","[494.25, 359.5]","[469.75, 270.25]","[785.75, 253.25]","[567.25, 253.0]","[372.0, 240.5]","[481.0, 225.25]","[443.0, 220.5]","[568.0, 214.0]","[555.25, 99.75]","[506.0, 86.25]"
4851,433,"[564.0, 373.75]","[495.75, 372.5]","[483.5, 286.75]","[567.25, 265.75]","[803.5, 254.75]","[370.5, 246.0]","[482.75, 235.0]","[442.25, 226.75]","[567.0, 223.0]","[560.25, 102.75]","[509.5, 96.25]"
4852,433,"[566.25, 387.75]","[496.25, 385.25]","[488.5, 307.25]","[579.0, 285.0]","[806.25, 257.5]","[369.25, 250.75]","[490.75, 246.25]","[571.5, 238.25]","[441.0, 233.0]","[513.75, 112.0]","[565.25, 107.5]"
4853,433,"[572.25, 403.75]","[496.75, 390.25]","[490.5, 326.75]","[595.25, 301.75]","[802.0, 262.0]","[369.25, 256.75]","[583.75, 251.0]","[506.75, 251.5]","[440.0, 240.0]","[517.5, 119.25]","[572.5, 116.75]"
4854,433,"[601.25, 447.25]","[506.25, 406.75]","[508.25, 336.0]","[615.5, 320.75]","[810.0, 276.75]","[611.25, 272.0]","[373.75, 267.5]","[443.5, 252.25]","[524.75, 247.0]","[592.75, 136.5]","[534.25, 129.0]"
4855,433,"[602.25, 464.75]","[517.0, 415.0]","[516.25, 336.25]","[616.75, 328.5]","[617.25, 272.75]","[825.25, 272.75]","[374.0, 269.0]","[445.75, 259.75]","[533.25, 248.5]","[598.0, 139.75]","[540.5, 131.5]"
4856,433,"[596.0, 477.0]","[540.25, 423.0]","[520.25, 347.0]","[625.75, 334.25]","[395.75, 289.5]","[452.0, 281.75]","[625.5, 273.75]","[822.0, 270.5]","[537.75, 245.0]","[611.25, 153.5]","[550.75, 140.0]"
4857,433,"[605.5, 459.75]","[562.75, 410.0]","[518.75, 352.5]","[626.75, 333.25]","[407.25, 298.75]","[462.5, 290.5]","[626.25, 276.0]","[822.0, 270.5]","[541.5, 254.25]","[618.75, 152.75]","[549.25, 145.5]"
4858,433,"[593.0, 447.25]","[598.75, 392.5]","[532.5, 359.25]","[625.5, 321.25]","[477.5, 305.25]","[412.25, 300.0]","[626.25, 278.25]","[822.5, 271.25]","[555.25, 264.25]","[547.75, 157.5]","[625.0, 146.75]"
4859,433,"[555.5, 427.25]","[634.75, 411.25]","[523.25, 384.0]","[634.5, 330.75]","[566.5, 318.5]","[423.5, 300.0]","[501.5, 293.5]","[634.75, 276.0]","[817.0, 261.5]","[567.0, 183.0]","[630.75, 149.0]"
4860,433,"[560.5, 430.25]","[635.0, 410.75]","[515.0, 363.5]","[635.25, 339.5]","[560.75, 318.25]","[492.5, 307.0]","[427.5, 287.0]","[635.0, 275.25]","[816.75, 260.0]","[560.75, 180.25]","[632.5, 144.0]"
4861,433,"[567.25, 431.75]","[635.25, 410.25]","[519.0, 351.5]","[639.5, 338.5]","[487.25, 310.0]","[554.5, 309.0]","[432.25, 271.5]","[636.75, 263.25]","[816.75, 260.25]","[554.0, 176.75]","[635.0, 142.25]"
4862,433,"[566.75, 437.0]","[639.0, 411.75]","[532.5, 340.0]","[641.75, 323.5]","[493.75, 302.75]","[571.0, 298.25]","[436.25, 269.25]","[642.5, 257.75]","[815.25, 253.0]","[565.5, 182.0]","[633.25, 148.5]"
4863,433,"[584.25, 438.0]","[642.5, 406.5]","[548.0, 326.25]","[643.25, 306.5]","[505.5, 291.0]","[585.75, 282.75]","[434.0, 269.25]","[637.5, 252.5]","[815.0, 251.25]","[583.75, 192.25]","[632.25, 149.75]"
4864,433,"[608.0, 433.0]","[642.25, 405.5]","[561.5, 309.25]","[642.75, 283.75]","[576.25, 277.25]","[518.75, 274.25]","[432.0, 263.0]","[815.0, 250.0]","[619.5, 244.0]","[599.25, 195.5]","[633.5, 144.25]"
4865,433,"[574.25, 436.75]","[478.5, 347.5]","[690.75, 342.0]","[714.0, 312.0]","[807.25, 265.0]","[810.0, 262.25]","[433.0, 238.25]","[731.5, 177.5]","[616.0, 164.25]","[491.5, 105.25]","[659.75, 63.5]"
4866,442,"[309.0, 477.25]","[415.0, 392.5]","[224.25, 340.75]","[285.75, 308.0]","[427.75, 254.25]","[343.75, 250.5]","[24.5, 250.5]","[288.0, 196.5]","[219.25, 165.25]","[416.0, 109.25]","[301.0, 24.75]"
4867,442,"[307.5, 475.25]","[415.5, 392.75]","[225.0, 341.75]","[285.5, 307.25]","[428.25, 254.0]","[343.5, 251.5]","[24.5, 250.0]","[287.75, 195.75]","[219.5, 164.0]","[416.5, 108.75]","[300.25, 24.25]"
4868,442,"[308.5, 477.0]","[415.25, 392.75]","[225.75, 341.25]","[286.0, 306.5]","[428.25, 253.5]","[342.5, 251.25]","[24.5, 248.75]","[288.25, 195.75]","[219.0, 164.0]","[416.75, 109.0]","[301.25, 24.25]"
4869,442,"[308.0, 478.5]","[416.5, 392.75]","[226.0, 339.75]","[289.25, 305.0]","[426.75, 252.5]","[343.25, 251.25]","[25.0, 249.75]","[287.25, 196.75]","[218.5, 164.5]","[416.25, 107.75]","[300.25, 24.25]"
4870,442,"[307.25, 477.5]","[417.0, 393.0]","[226.0, 340.5]","[290.25, 305.25]","[427.5, 252.5]","[31.75, 248.75]","[336.75, 247.25]","[287.0, 196.5]","[219.0, 164.5]","[416.0, 106.5]","[300.0, 24.25]"
4871,442,"[307.5, 478.0]","[416.0, 394.0]","[223.0, 340.0]","[289.25, 305.25]","[329.25, 250.5]","[427.0, 250.5]","[35.0, 250.0]","[288.5, 192.75]","[217.5, 164.0]","[415.75, 106.5]","[300.0, 24.75]"
4872,442,"[275.5, 477.5]","[398.5, 418.25]","[198.5, 348.0]","[294.0, 298.5]","[353.0, 268.5]","[34.25, 259.75]","[438.5, 232.5]","[306.0, 192.0]","[194.75, 180.0]","[393.0, 86.75]","[269.5, 27.5]"
4873,442,"[264.75, 478.0]","[393.5, 428.5]","[195.75, 348.75]","[296.25, 295.5]","[352.5, 275.75]","[34.5, 252.0]","[441.75, 227.5]","[308.25, 191.75]","[191.75, 182.25]","[388.0, 79.0]","[257.5, 28.0]"
4874,442,"[244.75, 477.75]","[386.75, 449.0]","[195.75, 348.75]","[301.25, 294.75]","[356.0, 290.5]","[33.25, 261.25]","[450.75, 225.25]","[319.25, 190.5]","[191.75, 182.25]","[382.75, 67.75]","[242.25, 28.75]"
4875,442,"[237.5, 477.75]","[382.5, 455.75]","[195.75, 348.75]","[361.0, 298.5]","[299.5, 294.75]","[33.25, 254.25]","[448.25, 222.75]","[327.5, 192.0]","[191.75, 182.25]","[379.5, 63.75]","[236.0, 28.5]"
4876,442,"[303.0, 465.5]","[421.0, 442.75]","[240.0, 309.75]","[441.75, 295.0]","[324.25, 287.75]","[33.5, 241.5]","[450.0, 227.5]","[361.5, 195.5]","[246.5, 152.5]","[425.0, 43.5]","[301.75, 26.0]"
4877,442,"[316.5, 462.5]","[421.75, 442.25]","[244.5, 311.5]","[450.5, 298.5]","[332.75, 272.25]","[44.0, 246.25]","[447.25, 238.5]","[340.5, 201.5]","[257.25, 159.0]","[430.25, 48.75]","[313.75, 25.25]"
4878,442,"[418.5, 458.25]","[327.75, 457.25]","[429.0, 316.25]","[263.0, 315.5]","[367.25, 278.0]","[65.0, 255.0]","[447.75, 251.5]","[330.0, 198.75]","[247.5, 167.75]","[423.5, 45.25]","[316.5, 25.5]"
4879,442,"[428.75, 468.5]","[333.0, 455.0]","[419.25, 359.0]","[286.0, 326.5]","[386.75, 313.5]","[477.25, 271.75]","[63.25, 261.25]","[338.5, 215.25]","[251.75, 179.25]","[429.25, 49.0]","[329.5, 27.75]"
4880,442,"[436.75, 471.75]","[338.5, 461.25]","[423.5, 369.75]","[297.25, 333.0]","[65.25, 248.0]","[330.0, 234.75]","[330.25, 234.5]","[471.25, 227.0]","[258.25, 186.75]","[439.0, 52.75]","[343.0, 31.5]"
4881,442,"[328.5, 470.75]","[426.75, 464.0]","[355.25, 350.5]","[467.25, 325.75]","[276.5, 301.25]","[67.25, 238.5]","[350.75, 203.75]","[428.5, 178.0]","[273.5, 168.25]","[424.75, 35.75]","[333.25, 28.5]"
4882,442,"[348.25, 455.0]","[442.25, 432.5]","[363.5, 298.5]","[520.25, 274.75]","[273.25, 274.25]","[48.5, 232.5]","[507.5, 180.5]","[404.75, 142.5]","[333.5, 141.5]","[483.0, 37.25]","[331.0, 35.25]"
4883,442,"[344.5, 454.25]","[443.25, 430.75]","[361.5, 282.0]","[267.5, 277.5]","[507.25, 267.75]","[64.25, 230.25]","[509.0, 186.75]","[404.0, 150.75]","[337.0, 141.25]","[329.5, 38.5]","[469.25, 30.75]"
4884,442,"[339.25, 445.75]","[477.5, 427.75]","[348.0, 279.75]","[264.0, 274.5]","[509.25, 269.5]","[64.0, 230.75]","[524.75, 171.0]","[379.25, 114.5]","[380.75, 111.75]","[336.75, 34.75]","[476.0, 24.25]"
4885,442,"[534.25, 441.25]","[365.25, 430.75]","[272.75, 293.0]","[538.0, 259.5]","[56.5, 218.5]","[338.75, 216.5]","[549.0, 160.25]","[450.0, 134.25]","[396.0, 93.5]","[390.0, 23.25]","[391.0, 24.25]"
4886,442,"[534.25, 441.25]","[365.25, 430.75]","[273.5, 293.0]","[539.75, 261.25]","[340.75, 225.75]","[56.5, 218.5]","[545.75, 163.5]","[403.0, 143.25]","[353.5, 109.0]","[394.0, 46.75]","[480.75, 29.0]"
4887,442,"[532.5, 441.75]","[367.75, 430.5]","[283.0, 290.5]","[541.0, 265.5]","[353.75, 238.75]","[61.5, 231.75]","[545.75, 164.0]","[380.5, 150.0]","[336.25, 118.5]","[388.75, 58.5]","[501.0, 25.75]"
4888,442,"[526.25, 446.75]","[375.25, 424.25]","[304.0, 287.25]","[543.0, 265.75]","[373.25, 251.75]","[70.5, 248.25]","[540.25, 160.75]","[384.5, 152.0]","[326.5, 126.25]","[384.0, 51.5]","[512.25, 23.75]"
4889,442,"[527.25, 451.75]","[374.5, 422.5]","[327.75, 284.0]","[543.0, 265.75]","[393.0, 264.5]","[76.0, 257.5]","[535.5, 161.0]","[391.25, 150.0]","[317.0, 140.0]","[374.25, 46.75]","[515.5, 22.5]"
4890,442,"[528.25, 456.5]","[379.0, 429.25]","[356.75, 283.5]","[357.5, 285.75]","[412.5, 276.25]","[545.25, 269.5]","[76.25, 257.75]","[541.75, 169.75]","[309.75, 146.5]","[362.25, 43.5]","[521.25, 21.5]"
4891,442,"[529.25, 461.75]","[379.0, 436.0]","[418.5, 293.0]","[376.5, 287.5]","[537.0, 276.25]","[76.0, 257.5]","[545.25, 179.5]","[407.5, 156.5]","[298.0, 153.75]","[350.5, 41.25]","[518.5, 20.25]"
4892,442,"[531.0, 476.0]","[377.25, 443.5]","[338.0, 316.0]","[431.25, 313.5]","[532.25, 306.0]","[78.5, 251.75]","[536.0, 204.0]","[278.5, 183.25]","[475.25, 155.0]","[353.75, 38.75]","[508.25, 24.25]"
4893,442,"[539.75, 478.5]","[376.25, 449.5]","[325.75, 331.75]","[525.0, 317.0]","[438.0, 308.75]","[90.75, 251.0]","[531.5, 222.75]","[284.75, 187.5]","[479.75, 160.75]","[371.25, 37.75]","[521.5, 26.25]"
4894,442,"[544.5, 480.75]","[386.75, 455.25]","[324.75, 343.75]","[523.25, 315.5]","[455.25, 301.25]","[100.25, 250.75]","[518.0, 236.25]","[295.5, 193.25]","[470.0, 171.0]","[389.0, 44.0]","[532.0, 31.0]"
4895,442,"[548.5, 481.25]","[378.0, 458.5]","[334.5, 340.0]","[521.75, 314.5]","[473.25, 296.75]","[90.75, 251.25]","[518.25, 243.5]","[309.5, 199.0]","[484.5, 176.25]","[391.75, 50.25]","[540.75, 34.75]"
4896,442,"[548.75, 481.25]","[372.75, 441.0]","[515.0, 336.5]","[385.5, 314.75]","[502.25, 292.25]","[95.5, 251.0]","[517.75, 243.25]","[520.75, 245.0]","[585.25, 195.75]","[410.0, 44.0]","[552.75, 36.25]"
4897,442,"[613.0, 468.5]","[449.5, 440.25]","[405.0, 302.5]","[512.25, 288.0]","[615.25, 273.0]","[117.5, 251.25]","[634.0, 210.0]","[437.0, 152.75]","[585.25, 133.0]","[671.25, 88.25]","[478.5, 36.0]"
4898,442,"[672.75, 404.75]","[534.0, 397.5]","[545.25, 277.5]","[708.5, 272.75]","[424.75, 260.75]","[151.25, 250.5]","[730.5, 211.5]","[415.5, 208.75]","[759.25, 179.75]","[691.25, 142.5]","[613.5, 66.5]"
4899,442,"[556.0, 386.5]","[691.25, 385.25]","[691.75, 284.75]","[518.75, 276.0]","[425.0, 269.5]","[151.25, 250.5]","[432.75, 222.5]","[739.0, 213.5]","[742.0, 173.5]","[651.5, 154.25]","[562.75, 89.75]"
4900,442,"[556.5, 386.25]","[693.0, 382.25]","[666.75, 296.25]","[524.0, 278.5]","[425.25, 271.5]","[151.25, 250.5]","[428.75, 228.5]","[738.25, 213.75]","[722.5, 163.75]","[633.75, 163.25]","[534.0, 105.5]"
4901,442,"[550.0, 399.0]","[680.25, 380.0]","[645.5, 313.0]","[530.0, 279.0]","[425.25, 271.5]","[151.25, 250.5]","[428.0, 230.75]","[738.25, 213.25]","[640.25, 162.25]","[699.75, 153.25]","[512.75, 126.5]"
4902,442,"[493.75, 428.75]","[632.25, 377.75]","[604.25, 342.25]","[548.5, 284.5]","[425.5, 273.25]","[151.25, 250.5]","[415.25, 242.75]","[738.5, 213.25]","[661.25, 164.5]","[618.25, 108.75]","[525.25, 107.0]"
4903,442,"[478.75, 438.0]","[622.0, 384.75]","[581.0, 348.25]","[551.75, 281.75]","[425.0, 279.0]","[151.25, 250.5]","[410.25, 248.0]","[738.25, 213.25]","[657.0, 169.0]","[592.25, 109.0]","[519.0, 80.25]"
4904,442,"[441.0, 423.75]","[579.5, 398.75]","[592.5, 345.75]","[419.0, 281.75]","[538.0, 268.25]","[145.0, 250.75]","[427.75, 245.0]","[709.5, 221.25]","[669.75, 166.5]","[545.75, 138.5]","[480.5, 73.5]"
4905,442,"[431.25, 405.5]","[561.25, 397.25]","[596.75, 342.0]","[412.25, 281.75]","[521.0, 275.5]","[124.0, 250.75]","[435.25, 244.75]","[682.75, 220.75]","[663.75, 164.25]","[533.0, 151.5]","[459.5, 94.5]"
4906,442,"[522.5, 405.5]","[404.5, 373.5]","[598.0, 335.0]","[483.75, 285.25]","[392.0, 275.75]","[80.75, 251.0]","[444.25, 240.0]","[624.75, 218.25]","[648.75, 166.5]","[530.0, 146.5]","[424.5, 130.25]"
4907,442,"[454.25, 433.25]","[349.75, 365.25]","[583.0, 351.0]","[424.25, 325.5]","[330.0, 312.0]","[418.25, 289.5]","[77.25, 261.5]","[496.0, 254.0]","[617.75, 180.25]","[374.75, 155.25]","[483.0, 135.75]"
4908,442,"[529.5, 447.25]","[375.25, 439.25]","[527.0, 356.0]","[305.5, 350.5]","[393.5, 306.5]","[78.0, 253.75]","[354.0, 245.75]","[450.75, 226.5]","[605.5, 213.25]","[365.75, 92.25]","[512.75, 89.5]"
4909,442,"[567.0, 456.75]","[401.5, 456.25]","[310.5, 338.0]","[548.75, 321.5]","[409.5, 283.0]","[88.5, 251.0]","[484.25, 225.0]","[353.5, 219.25]","[568.75, 191.75]","[567.75, 81.0]","[379.75, 70.25]"
4910,442,"[439.5, 473.0]","[560.75, 441.25]","[329.25, 338.75]","[566.0, 285.5]","[450.75, 282.0]","[107.75, 250.5]","[518.25, 224.5]","[353.5, 200.75]","[584.25, 171.75]","[626.75, 75.5]","[406.0, 53.25]"
4911,442,"[459.0, 477.75]","[565.25, 425.0]","[346.25, 344.25]","[463.75, 285.0]","[587.5, 268.5]","[114.5, 250.5]","[504.25, 226.25]","[363.5, 200.25]","[588.75, 183.25]","[662.75, 82.75]","[426.25, 47.25]"
4912,442,"[487.0, 481.0]","[581.75, 406.75]","[371.5, 346.5]","[483.25, 285.25]","[607.75, 254.25]","[122.5, 251.25]","[503.75, 235.5]","[378.0, 198.75]","[613.25, 179.25]","[685.75, 85.5]","[449.75, 36.5]"
